Z,X,Y,b_X_Y
1,0,1,-4.56
1,1,0,-4.56
1,0,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,0,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,0,0,-4.56
0,0,0,-4.56
0,0,1,-4.56
0,1,0,-4.56
0,0,1,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,0,1,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,0,1,-4.56
1,1,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,0,0,-4.56
0,0,0,-4.56
0,1,0,-4.56
0,0,1,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,0,0,-4.56
0,0,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,1,0,-4.56
1,1,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,1,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,0,0,-4.56
0,0,1,-4.56
0,0,1,-4.56
1,0,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
1,1,0,-4.56
1,0,0,-4.56
1,1,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,1,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,0,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,1,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,1,0,-4.56
0,0,0,-4.56
0,1,0,-4.56
0,0,1,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,0,1,-4.56
1,0,0,-4.56
0,0,0,-4.56
0,0,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,0,0,-4.56
1,0,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,0,0,-4.56
0,1,0,-4.56
0,0,1,-4.56
1,0,1,-4.56
0,0,1,-4.56
0,1,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,0,1,-4.56
0,0,0,-4.56
0,0,1,-4.56
1,0,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,0,0,-4.56
1,0,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,0,1,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,0,0,-4.56
0,1,0,-4.56
0,0,1,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,0,1,-4.56
1,1,0,-4.56
1,0,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,1,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
1,1,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,1,0,-4.56
1,0,0,-4.56
1,1,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,0,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,0,0,-4.56
1,0,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,0,-4.56
0,0,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,0,0,-4.56
0,0,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
0,1,0,-4.56
0,0,1,-4.56
0,0,1,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,0,1,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,0,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,1,0,-4.56
1,1,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
0,0,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,0,0,-4.56
0,0,1,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,1,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
1,0,0,-4.56
1,1,0,-4.56
1,0,0,-4.56
0,0,1,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,1,0,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
1,0,1,-4.56
1,0,1,-4.56
1,0,0,-4.56
0,0,0,-4.56
1,0,0,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
1,0,1,-4.56
0,0,0,-4.56
0,1,0,-4.56
0,0,1,-4.56
0,0,1,-4.56
0,0,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
1,0,1,-4.56
0,0,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
0,0,1,-4.56
1,0,1,-4.56
0,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
1,0,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,0,0,-4.56
0,0,1,-4.56
1,0,0,-4.56
1,0,0,-4.56
1,0,0,-4.56
0,1,0,-4.56
1,0,0,-4.56
1,0,1,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,0,1,-4.56
1,0,1,-4.56
0,1,0,-4.56
1,0,0,-4.56
0,0,1,-4.56
1,1,0,-4.56
1,0,1,-4.56
0,0,0,-4.56
1,0,1,-4.56
1,1,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
1,0,1,-4.56
1,1,0,-4.56
0,0,1,-4.56
0,1,0,-4.56
1,0,1,-4.56
0,0,1,-4.56
1,0,1,-4.56
1,1,0,-4.56
1,0,1,-4.56
0,0,0,-4.56
0,0,0,-4.56
0,0,1,-4.56
1,0,0,-4.56
0,0,0,-4.56
0,0,1,-4.56
0,0,0,-4.56
0,0,1,-4.56
1,0,0,-4.56
0,0,1,-4.56
0,0,1,-4.56
0,0,1,-4.56
0,1,0,-4.56
1,0,0,-4.56
0,1,0,-4.56
0,1,0,-4.56
0,0,0,-4.56
0,0,1,-4.56
1,0,0,-4.56
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
0,1,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,0,1,-4.555
0,1,0,-4.555
1,0,0,-4.555
1,1,0,-4.555
1,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,1,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,0,1,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,1,-4.555
0,0,1,-4.555
0,1,0,-4.555
1,0,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,0,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,0,1,-4.555
0,0,1,-4.555
1,0,1,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,0,1,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
1,0,1,-4.555
0,0,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,0,1,-4.555
0,0,1,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,1,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,1,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,0,1,-4.555
1,1,0,-4.555
1,1,1,-4.555
0,0,0,-4.555
0,0,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,0,1,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,0,1,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,0,0,-4.555
0,1,0,-4.555
1,1,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
0,1,1,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,0,0,-4.555
1,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,0,1,-4.555
0,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
0,0,1,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,0,0,-4.555
1,0,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,0,1,-4.555
1,1,0,-4.555
1,1,0,-4.555
1,0,0,-4.555
1,1,0,-4.555
0,1,0,-4.555
0,1,0,-4.555
0,0,1,-4.555
1,0,0,-4.555
1,1,0,-4.555
1,1,0,-4.555
0,0,0,-4.555
0,1,0,-4.555
1,1,0,-4.555
1,1,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,0,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
1,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
0,0,1,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
1,1,0,-4.55
0,0,0,-4.55
1,1,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,1,0,-4.55
0,0,1,-4.55
1,0,1,-4.55
1,0,1,-4.55
1,0,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
0,0,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
0,0,0,-4.55
1,1,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
1,1,0,-4.55
1,1,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
1,1,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
0,0,1,-4.55
1,1,0,-4.55
0,0,0,-4.55
1,1,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
0,0,1,-4.55
1,0,1,-4.55
0,0,0,-4.55
1,1,0,-4.55
1,1,0,-4.55
0,0,1,-4.55
1,1,0,-4.55
0,0,0,-4.55
0,0,1,-4.55
1,0,1,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
1,0,1,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
0,0,1,-4.55
1,1,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
0,0,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
1,0,1,-4.55
1,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
0,0,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,0,1,-4.55
0,0,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
1,0,0,-4.55
0,0,1,-4.55
0,0,1,-4.55
1,1,0,-4.55
1,0,1,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
1,0,1,-4.55
0,0,1,-4.55
0,1,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,0,0,-4.55
1,1,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
0,0,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
1,0,1,-4.55
0,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
1,0,1,-4.55
1,1,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,0,0,-4.55
1,1,0,-4.55
0,1,0,-4.55
1,1,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,1,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
0,0,0,-4.55
0,0,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
0,0,1,-4.55
1,0,1,-4.55
0,1,0,-4.55
0,0,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
0,0,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,1,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
0,0,1,-4.55
0,1,0,-4.55
1,0,1,-4.55
0,0,0,-4.55
1,0,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,1,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,0,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
1,0,1,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,1,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,0,1,-4.55
1,0,1,-4.55
0,1,0,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,0,0,-4.55
1,0,1,-4.55
0,0,1,-4.55
0,0,0,-4.55
0,0,0,-4.55
1,0,0,-4.55
1,1,0,-4.55
1,0,1,-4.55
1,0,1,-4.55
1,0,0,-4.55
1,1,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,1,0,-4.55
1,0,0,-4.55
1,0,1,-4.55
0,1,0,-4.55
0,0,1,-4.55
1,0,0,-4.55
0,0,1,-4.55
1,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
1,0,1,-4.55
1,1,0,-4.55
1,0,1,-4.55
1,0,0,-4.55
0,0,1,-4.55
1,0,1,-4.55
1,0,1,-4.55
0,0,1,-4.55
1,0,1,-4.55
1,0,0,-4.55
1,0,0,-4.55
0,0,1,-4.55
0,1,0,-4.55
0,1,0,-4.55
0,1,0,-4.55
0,0,0,-4.55
